gene_id,symbol,HPctrl1,HPctrl2,HPctrl3,HPctrl4,HP1hr1,HP1hr2,HP1hr3,HP1hr4,HP4hr1,HP4hr2,HP4hr3,HP4hr4
ENSMUSG00000006315,Tmem147,1550.95969,1627.525779,1699.35612,1497.344996,1558.022566,1381.006396,1437.028855,1517.63984,1506.276379,1295.239032,1549.09226,1754.369743
ENSMUSG00000006313,Upk1a,17.60348513,16.75941878,18.73859264,17.65043217,18.64132793,17.30584456,10.12784628,10.88213895,14.80369906,9.682019343,24.63978007,17.56042165
ENSMUSG00000006310,Zbtb32,51.88395618,48.4160987,52.70229179,30.39796651,39.24490091,39.22658101,24.75695756,54.41069475,51.81294671,19.36403869,28.92495921,35.95705385
ENSMUSG00000006307,Kmt2b,4073.817059,3916.117522,3088.354299,3550.678605,2784.42572,2042.089658,2251.757822,3650.539074,3364.140611,2123.589576,3396.004471,2981.926838
ENSMUSG00000006304,Arpc2,7364.74228,7713.056954,8215.701709,8030.946637,9049.874151,9480.141652,9507.797021,7789.100226,8557.463288,8641.740153,8516.793547,8750.107243
ENSMUSG00000006301,Tmbim1,1550.033191,1978.542495,1863.318805,2158.255622,1950.471575,2151.693341,2000.812298,2146.292636,2278.844424,2078.406819,2763.940547,2287.872077
ENSMUSG00000006299,Aamp,5459.859889,5698.202385,5078.158604,5877.593912,4796.708014,3825.745371,4204.181521,5491.294732,4788.996646,3369.342731,4957.952268,5930.405253
ENSMUSG00000006289,Osgep,1274.862923,1224.36865,1255.485707,1324.762992,1178.32815,1198.718167,1202.963074,1298.322886,1337.884303,1181.20636,1407.681348,1484.273734
ENSMUSG00000006288,Ttc5,2970.356491,2726.198788,2533.223492,2564.215562,2469.48539,2261.297023,2372.166661,2447.644176,2476.843899,2329.063542,2295.784726,2622.356299
ENSMUSG00000006281,Tep1,1478.692751,1177.814709,1110.261614,1205.132285,1070.404672,997.9703698,1016.160576,1386.217085,1395.248636,1139.250943,1507.311764,1163.168881
ENSMUSG00000006276,Eps15l1,3032.431939,3086.526292,2967.724609,2646.584246,2880.575727,2525.499583,2830.170376,3134.893105,3088.421716,2548.522647,3168.889976,2639.08051
ENSMUSG00000006273,Atp6v1b2,6698.589342,7106.924642,7489.581244,6974.862446,7252.457689,8174.127249,7791.689735,7040.743901,7520.279122,7661.70464,7450.855235,7171.341716
ENSMUSG00000006270,Vax1,121.3713975,78.21062097,51.53112975,102.9608543,32.37704325,35.7654121,28.13290632,60.27030803,52.7381779,27.9702781,20.35460093,42.64673828
ENSMUSG00000006262,Mob1b,3153.803336,2706.646133,3499.432175,3271.213429,3811.661001,6625.831022,5270.981329,3630.448971,3714.803233,6484.8014,3384.220228,4005.448556
ENSMUSG00000006241,Ccdc159,377.0851815,325.8775874,302.1598063,328.4941543,326.7138001,323.0424318,246.4442594,414.3583677,278.4945886,234.5200241,335.3152679,291.8374835
ENSMUSG00000006235,Epor,29.64797496,20.48373406,11.7116204,47.06781912,25.50918559,11.53722971,13.50379503,13.39340179,22.20554859,10.75779927,24.63978007,23.41389553
ENSMUSG00000006221,Hspb7,3.70599687,5.586472927,4.684648159,17.65043217,20.60357298,9.229783767,11.25316253,15.06757701,11.10277429,32.27339781,53.56473929,16.72421109
ENSMUSG00000006219,Fblim1,229.7718059,350.0856367,305.6732924,410.8628377,412.0714596,430.3386681,513.1442113,467.9319749,398.7746434,402.3416927,504.5798441,336.9928535
ENSMUSG00000006218,Fam131c,29.64797496,20.48373406,18.73859264,13.72811391,11.77347027,16.15212159,22.50632506,41.85438058,12.95323668,17.21247883,23.56848529,38.46568551
ENSMUSG00000006216,Clcnkb,NA,NA,NA,1.96115913,0.981122523,NA,NA,1.674175223,NA,6.454679562,1.071294786,1.672421109
ENSMUSG00000006215,Zbtb17,960.7796885,901.2842988,796.390187,991.3659402,837.8786345,636.8550799,731.4555644,924.9818108,795.6988244,571.2391412,852.7506494,887.2193984
ENSMUSG00000006205,Htra1,5425.579418,7845.270147,6666.25433,8853.652892,9752.357877,8735.990335,8920.381937,9892.701394,7819.128797,7053.888981,11878.51658,9376.428948
ENSMUSG00000006204,Cdcp3,24.08897965,14.89726114,4.684648159,9.80579565,5.886735137,20.76701348,4.501265012,9.207963727,1.850462382,4.303119708,8.570358286,6.689684437
ENSMUSG00000006191,Cdkal1,550.3405352,513.0244304,641.7967978,535.3964425,578.8622885,635.7013569,649.3074779,538.2473342,606.9516614,627.1796974,520.6492659,551.0627555
ENSMUSG00000006179,Prss16,11.11799061,6.517551748,7.026972238,17.65043217,3.924490091,13.84467565,6.751897517,21.7642779,11.10277429,19.36403869,6.427768714,16.72421109
ENSMUSG00000006169,Clint1,4097.906039,4088.367104,4231.40845,4720.510026,4660.331984,4866.403491,4610.420688,4274.169345,4662.239973,4388.106322,4812.256178,4318.191304
ENSMUSG00000006154,Eps8l1,245.5222926,282.1168828,213.1514912,196.115913,335.5439028,334.5796615,320.7151321,442.8193465,322.9056857,279.702781,317.1032566,350.3722224
ENSMUSG00000006143,Upk3bl,3.70599687,3.724315284,NA,3.92231826,1.962245046,2.307445942,NA,1.674175223,5.551387147,3.227339781,3.213884357,10.87073721
ENSMUSG00000006134,Crkl,5705.382181,5604.163424,6042.024963,5888.380288,5449.154492,5825.14728,5867.398943,5510.547747,5715.153068,6165.294761,5414.323847,5615.153874
ENSMUSG00000006127,Inpp5k,2130.021701,2293.247136,2348.17989,2125.896497,2256.581803,2223.224165,2251.757822,2304.502195,2334.358295,2085.937278,2484.332608,2266.130603
ENSMUSG00000006095,Tbcb,1665.845593,2154.516392,1556.474351,1965.081448,1663.983799,1252.943146,1353.755452,1868.379549,1490.547449,1258.662515,1935.829678,2264.458182
ENSMUSG00000006058,Snf8,1511.120224,1712.253952,1325.755429,1740.528728,1560.965934,1314.090464,1525.928839,1524.336541,1627.481665,1366.240507,1461.246088,1925.792907
ENSMUSG00000006057,Atp5mc1,2389.441482,2565.122152,2199.442311,2711.302497,2147.677203,1817.113679,1937.794588,2525.493324,2426.881415,1734.157242,2421.126216,3318.083481
ENSMUSG00000006056,Calcoco2,20.38298278,18.62157642,29.27905099,7.84463652,NA,9.229783767,13.50379503,12.55631417,10.1775431,17.21247883,9.641653072,18.3966322
ENSMUSG00000006050,Sra1,1432.36779,1425.481675,1413.592582,1556.17977,1522.702155,1464.07445,1408.895949,1642.365894,1519.229616,1280.178113,1552.306145,1751.861112
ENSMUSG00000006024,Napa,3263.130244,4002.707852,3597.809786,3616.377436,3987.281933,3082.747778,3586.382898,4111.774348,3747.186324,2709.889636,3910.225968,3791.378654
ENSMUSG00000006021,Kptn,491.0445853,524.1973763,516.4824595,505.9790555,487.6178939,356.500398,416.3670136,623.6302706,425.606348,330.2644376,538.8612772,498.3814905
ENSMUSG00000006019,Dhx34,1455.530271,1468.311301,1068.09978,1302.209662,1036.065384,633.393911,735.9568294,1203.731985,1099.174655,736.90925,1072.366081,1433.264891
ENSMUSG00000006014,Prg4,10.19149139,8.37970939,1.17116204,13.72811391,6.86785766,6.922337825,12.37847878,14.2304894,5.551387147,18.28825876,9.641653072,5.017263327
ENSMUSG00000006010,Odr4,2370.911498,2507.395265,2870.518159,2394.575298,2948.273181,4069.180918,3587.508214,2406.626883,3031.982614,4345.075125,2829.289529,2712.667039
ENSMUSG00000006005,Tpr,9074.133336,8093.868192,9071.82116,8477.110339,9217.646102,9153.638051,9022.785716,9284.1387,9948.085768,9637.912366,10554.39623,7402.135829
ENSMUSG00000005994,Tyrp1,16.67698591,27.93236463,14.05394448,25.49506869,25.50918559,2.307445942,24.75695756,5.022525669,25.90647335,36.57651752,8.570358286,13.37936887
ENSMUSG00000005986,Ankrd13d,890.365748,935.7342152,778.8227564,734.4540942,717.2005642,574.5540395,590.7910328,834.5763487,708.7270925,580.9211606,774.5461301,707.4341292
ENSMUSG00000005983,1700037C18Rik,358.5551972,304.4627745,207.295681,226.5138795,228.6015478,153.4451551,128.2860528,238.5699693,159.1397649,129.0935912,147.8386804,246.6821136
ENSMUSG00000005982,Naa60,1766.834008,2113.548924,2185.388366,1823.877991,2191.827716,2005.170523,2176.361633,1880.935863,2112.30281,1985.889745,2125.448855,1679.110794
ENSMUSG00000005981,Trap1,4667.703058,4603.253692,4970.411697,4221.395027,4626.973818,4028.800614,4387.60807,4119.308137,5091.547245,4351.529805,4742.622016,4319.863725
ENSMUSG00000005980,Dnase1,159.3578654,150.834769,146.395255,137.2811391,140.3005208,149.9839862,153.0430104,138.1194559,142.4856034,128.0178113,138.1970274,114.560846
ENSMUSG00000005973,Rcn1,7180.368936,7817.337782,7643.003471,8819.332607,8886.02669,8948.275362,8851.737645,8380.921167,8328.931183,9058.066985,9419.895051,8834.564509
ENSMUSG00000005968,Tuft1,630.0194679,690.8604853,701.5260618,726.6094576,740.7475048,683.0039987,609.9214091,713.1986451,705.0261677,721.848331,865.6061869,694.0547603
ENSMUSG00000005958,Ephb3,1617.667634,2165.689338,1732.148657,2263.177636,1804.28432,1356.778214,1500.046565,1834.058957,1370.267394,903.6551386,1324.120355,1296.96257
ENSMUSG00000005952,Trpv1,12.97098904,18.62157642,10.54045836,11.76695478,20.60357298,NA,15.75442754,10.88213895,7.40184953,12.90935912,4.285179143,5.017263327
ENSMUSG00000005951,Shpk,435.4546322,418.0543907,392.3392833,440.2802247,360.0719659,329.9647697,326.3417133,383.3861261,410.8026489,266.7934219,372.8105854,388.0016973
ENSMUSG00000005950,P2rx5,68.56094209,125.6956409,104.2334215,130.4170821,149.1306235,143.0616484,106.905044,115.5180904,210.0274804,119.4115719,211.0450728,187.3111642
ENSMUSG00000005949,Ctns,1123.843551,1203.884916,1373.773073,1068.831726,1104.743961,1064.886302,1150.07321,1057.241653,1349.912308,1477.04584,1358.401788,1105.470353
ENSMUSG00000005947,Itgae,15.7504867,13.96618232,21.08091672,23.53390956,17.66020541,16.15212159,19.1303763,16.74175223,31.4578605,13.98513905,16.06942179,12.54315832
ENSMUSG00000005936,Kctd20,3439.165095,3939.394492,3728.979935,3555.581503,3849.92478,4011.49477,3917.225876,3566.830313,3766.616179,3813.639841,4097.702555,3635.007281
ENSMUSG00000005917,Otx1,2062.387258,2290.4539,2056.560542,2225.915612,2042.697093,1632.518004,1741.98956,1741.97932,1997.574142,1789.022019,2105.094254,1858.896063
ENSMUSG00000005907,Pex1,744.9053709,675.9632241,802.2459972,616.7845464,683.8423984,657.6220934,717.9517694,684.7376663,802.1754428,805.7591653,729.5517491,643.882127
ENSMUSG00000005899,Smpd4,2567.329332,2758.786547,2838.896784,2658.351201,2684.351223,2345.5188,2612.984339,2619.247137,2670.217218,2383.928318,2613.959277,2624.864931
ENSMUSG00000005897,Nr2c1,903.3367371,898.4910624,825.669238,940.3758028,843.7653697,1000.277816,925.0099599,893.1724816,906.7265674,1117.735344,846.3228807,832.0295018
ENSMUSG00000005893,Nr2c2,3318.720197,3064.1804,3322.586707,3115.301278,2885.48134,3104.668515,3096.870328,2943.200042,3374.318154,3671.636891,3058.546613,2870.710834
ENSMUSG00000005892,Trh,0.926499217,5.586472927,4.684648159,3.92231826,1.962245046,2.307445942,NA,8.370876116,3.700924765,4.303119708,4.285179143,1.672421109
ENSMUSG00000005886,Ncoa2,3177.892316,3106.078947,3130.516132,3298.669657,2989.480327,3168.123278,3156.512089,3155.820296,3439.084338,3615.696335,3547.057036,2854.822833
ENSMUSG00000005883,Spo11,31.50097339,69.83091158,53.87345383,71.58230824,80.45204688,86.52922281,83.27340272,71.9895346,38.85971003,75.30459489,67.4915715,37.62947496
ENSMUSG00000005882,Uqcc1,1692.71407,1818.396938,1576.384105,1967.042607,1690.474107,1393.697349,1504.54783,1663.293084,1822.705447,1230.692236,1736.568848,1873.947853
ENSMUSG00000005881,Ergic3,7393.463756,7443.044096,6855.982581,7021.930265,6731.481629,5071.76618,5725.609095,6905.135708,6116.703405,5030.346938,5747.496525,7141.238136
ENSMUSG00000005873,Reep5,9318.72913,9527.729577,9837.761134,10060.74634,10779.59316,12306.76293,11110.24737,9533.590808,10272.84192,12485.50183,9893.407346,10634.92583
ENSMUSG00000005871,Apc,9675.431328,8195.355784,9291.999623,8521.23642,9082.251194,9234.398659,9701.351416,9595.535291,9770.441379,9909.008907,9476.673675,6933.021708
ENSMUSG00000005864,Cnga2,7.41199374,1.862157642,2.342324079,5.88347739,1.962245046,4.614891883,2.250632506,1.674175223,NA,8.606239416,8.570358286,1.672421109
ENSMUSG00000005846,Rsl1d1,2937.929019,3140.528864,3509.972633,3419.280943,3463.362506,4071.488364,3765.308182,3329.097431,3505.700984,3981.46151,3618.833786,3716.119704
ENSMUSG00000005836,Gata6,14.82398748,18.62157642,9.369296318,21.57275043,68.6785766,64.60848637,61.89239391,74.50079743,32.38309169,36.57651752,39.63790707,23.41389553
ENSMUSG00000005824,Tnfsf14,NA,NA,NA,NA,NA,2.307445942,4.501265012,6.696700893,NA,NA,NA,3.344842218
ENSMUSG00000005823,Gpr108,1661.213097,1867.744115,1592.780374,1577.75252,1730.70013,1417.925531,1478.665556,1596.326075,1573.818256,1181.20636,1601.585705,1566.222369
ENSMUSG00000005813,Metap1,1744.598027,1895.67648,1860.976481,1945.469857,2089.790974,2666.253786,2437.435004,1782.996613,2170.592375,2447.399334,2134.019213,2101.397124
ENSMUSG00000005804,Bloc1s6,1342.497366,1336.098108,1441.700471,1373.791971,1595.305222,1902.489179,1675.595901,1357.756106,1441.510196,1908.43359,1511.596943,1569.567211
ENSMUSG00000005803,Sqor,616.1219796,579.1310267,639.4544737,576.5807842,607.3148417,514.560445,587.415084,510.6234431,645.8113715,523.9048244,622.4222705,641.3734954
ENSMUSG00000005802,Slc30a4,2083.69674,1683.390509,2145.568857,2071.964621,2438.089469,4047.260182,3290.424724,2281.900829,2340.834914,3686.69781,2448.97988,2271.984077
ENSMUSG00000005800,Mmp8,1.852998435,3.724315284,NA,1.96115913,1.962245046,2.307445942,6.751897517,NA,NA,10.75779927,4.285179143,NA
ENSMUSG00000005779,Psmb4,5749.854144,5944.938273,5221.040373,6247.272408,5523.719804,4170.70854,4470.881473,6045.446731,4954.613029,3953.491232,4850.82279,7026.67729
ENSMUSG00000005774,Rfx5,1399.940318,1440.378936,1302.332188,1359.083277,1170.47917,1128.341065,1124.190937,1367.801157,1180.595,1120.962684,1063.795722,1166.513724
ENSMUSG00000005763,Cd247,12.97098904,7.448630569,7.026972238,11.76695478,1.962245046,18.45956753,9.002530023,12.55631417,18.50462382,18.28825876,23.56848529,22.57768497
ENSMUSG00000005732,Ranbp1,1347.129862,1442.241094,1648.996152,1602.267009,1709.115435,1653.285017,1651.964259,1563.679658,1712.602935,2006.329564,1791.204882,1820.430377
ENSMUSG00000005718,Tfap4,114.885903,135.9375079,106.5757456,165.7179465,78.48980183,47.30264181,74.27087269,87.0571116,111.9529741,77.45615474,102.8442994,133.7936887
ENSMUSG00000005716,Pvalb,129.7098904,118.2470103,156.9357133,95.1162178,117.7347027,108.4499593,85.52403522,116.355178,149.887453,118.335792,100.7017099,131.2850571
ENSMUSG00000005705,Agrp,11.11799061,9.310788211,5.855810199,16.6698526,2.943367569,13.84467565,7.87721377,10.88213895,11.10277429,15.06091898,23.56848529,5.017263327
ENSMUSG00000005699,Pard6a,762.508856,703.8955888,627.7428533,731.5123555,571.0133083,387.6509182,453.5024499,687.2489291,545.8864028,319.5066383,456.3715787,672.3132859
ENSMUSG00000005698,Ctcf,4475.91772,4266.203158,4619.063085,4805.820448,4298.297773,5153.680511,4869.243426,4248.219629,4662.239973,5226.138885,4532.648238,4380.907095
ENSMUSG00000005687,Bcas2,1962.325343,1900.331874,2120.974454,2249.449522,2273.260885,2519.730968,2573.59827,2098.578642,2054.013245,2548.522647,2331.137454,2420.829555
ENSMUSG00000005686,Ampd3,2670.170745,2487.84261,2540.250464,2412.22573,2736.350716,2689.328245,2628.738767,2750.669892,3609.326877,3738.335246,3481.708054,3211.04853
ENSMUSG00000005683,Cs,10092.35598,10965.31528,12222.24705,11045.24822,12138.44785,12264.07518,12141.03705,10892.184,12381.4438,12576.94313,11981.36088,11248.70438
ENSMUSG00000005682,Pan2,1707.538058,1890.090007,1709.896578,1615.995123,1683.606249,1671.744585,1796.00474,1877.587513,1799.574667,1684.671366,1839.413147,1448.316681
ENSMUSG00000005681,Apoa2,30.57447418,26.07020699,21.08091672,12.74753434,27.47143064,20.76701348,29.25822258,30.13515402,19.42985502,8.606239416,19.28330614,33.44842218
ENSMUSG00000005677,Nr1i3,1.852998435,2.793236463,NA,NA,1.962245046,NA,1.125316253,0.837087612,NA,NA,1.071294786,0.836210555
ENSMUSG00000005674,Tomm40l,362.261194,367.7761343,316.2137507,360.8532799,245.2806307,152.2914322,218.3113531,328.1383437,272.9432014,173.2005682,333.1726784,387.1654868
ENSMUSG00000005672,Kit,619.8279765,666.6524359,701.5260618,563.8332499,529.8061623,554.940749,582.913819,547.455298,510.7276176,437.8424303,394.2364812,361.2429596
ENSMUSG00000005667,Mthfd2,732.860881,882.6627224,803.4171593,706.9978663,834.935267,838.7565998,886.7492073,826.2054726,1138.034365,1118.811124,1264.127847,1101.2893
ENSMUSG00000005656,Snx6,3779.190308,3997.121379,4236.093098,4033.123751,4823.198322,5413.268179,5049.294027,3914.221672,4175.568366,5051.862537,4322.67446,4360.838042
ENSMUSG00000005649,Cabp5,1.852998435,0.931078821,2.342324079,NA,5.886735137,6.922337825,NA,5.022525669,5.551387147,6.454679562,2.142589571,2.508631664
ENSMUSG00000005640,Insrr,11.11799061,5.586472927,7.026972238,6.864056955,19.62245046,NA,2.250632506,12.55631417,1.850462382,4.303119708,16.06942179,15.05178998
ENSMUSG00000005628,Tmod4,6.485494522,14.89726114,17.5674306,9.80579565,18.64132793,20.76701348,13.50379503,20.09010268,1.850462382,11.8335792,10.71294786,12.54315832
ENSMUSG00000005625,Psmd4,4177.584972,4791.331613,4103.751787,4363.579064,4448.409519,3418.481163,3786.689191,4474.233284,3913.727939,3228.415561,4000.21473,4756.365634
ENSMUSG00000005621,Zfp592,2068.872753,2115.411082,2142.055371,1989.595937,2166.31853,1870.184936,2059.328743,2214.096733,2219.629628,2020.314703,2298.99861,1968.439645
ENSMUSG00000005615,Pcyt1a,4636.202084,4908.647545,5237.436642,4726.393503,5194.062636,5315.201727,5502.796477,4783.118613,5329.331661,5182.031908,4907.601413,4653.511736
ENSMUSG00000005611,Irag1,37.0599687,86.59033036,74.95437054,107.8637521,218.7903226,213.4387496,264.4493194,242.7554074,215.5788676,151.6849697,263.5385173,144.6644259
ENSMUSG00000005610,Eif4g2,67721.5338,66527.44393,75865.53461,71141.04744,77017.13692,96858.50457,87733.03103,70691.21171,78343.02589,102205.5477,78439.13292,75090.87159
ENSMUSG00000005609,Ctr9,4671.409055,4867.680077,4987.979127,4960.752019,5100.855996,5499.797402,5385.763586,5064.38005,5267.341172,4929.223625,5496.813546,5079.142908
ENSMUSG00000005583,Mef2c,849.5997824,762.5535545,932.2449836,958.026235,854.5577174,1369.469166,1087.0555,801.9299319,1114.903585,1584.623832,1121.645641,951.6076111
ENSMUSG00000005580,Adcy9,817.1723098,731.8279534,777.6515944,762.8909015,759.3888327,775.3018364,743.8340432,918.2851099,815.1286795,609.9672186,823.8256902,764.2964469
ENSMUSG00000005575,Ube2m,3940.401172,3815.561009,3970.239315,4212.569811,4067.73398,3656.148095,3669.656301,4036.436463,3753.662943,3259.613179,4299.105975,4275.544565
ENSMUSG00000005566,Trim28,11417.24986,12686.88002,11553.51352,11950.32316,10508.80334,8870.975923,9623.704595,10952.45431,10835.38248,8511.570782,10564.03788,11704.43913
ENSMUSG00000005553,Atp4a,32.42747261,53.0714928,50.35996771,55.8930352,21.5846955,38.07285804,25.88227382,69.47827176,71.24280172,12.90935912,40.70920186,35.12084329
ENSMUSG00000005540,Fcer2a,5.558995305,5.586472927,2.342324079,7.84463652,5.886735137,1.153722971,2.250632506,1.674175223,3.700924765,4.303119708,NA,5.017263327
ENSMUSG00000005534,Insr,2418.162958,2183.379836,2484.034686,2347.507479,2332.128237,2659.331448,2409.302097,2718.023475,2794.198197,2745.390374,3094.970636,2273.656498
ENSMUSG00000005533,Igf1r,3869.060732,3578.13591,3486.549392,3925.259999,4046.149284,3851.127277,3596.510744,4212.224861,3961.839961,3460.784025,4459.800193,3343.169797
ENSMUSG00000005514,Por,4827.060923,4971.960905,3993.662556,5005.858679,4026.526834,2956.991974,3558.249992,4764.702685,3911.877476,2907.833143,4080.561839,4645.985841
ENSMUSG00000005510,Ndufs3,2375.543994,2483.187216,2366.918482,2573.040778,2501.862433,2597.030407,2646.743827,2387.373868,2573.067943,2599.084304,2850.715425,3054.677156
ENSMUSG00000005506,Celf1,8055.910696,7337.832189,8291.827241,7882.879123,8540.671562,10373.12323,9271.480608,8079.569627,9208.826046,10979.40993,8475.01305,7938.983005
